"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","cs"
7065,11,22,1982,4,"DS","M",51,133,"1"
7066,11,22,1982,8,"DM","F",35,34,"1"
7067,11,22,1982,1,"DO","F",35,48,"1"
7068,11,22,1982,9,"DO","M",34,51,"1"
7069,11,22,1982,12,"DM","F",37,38,"1"
7070,11,22,1982,1,"DS","F",47,123,"1"
7071,11,22,1982,1,"PF","M",15,6,"1"
7072,11,22,1982,6,"DO","F",36,46,"1"
7073,11,22,1982,9,"DM","F",34,37,"1"
7074,11,22,1982,12,"OL","F",20,24,"1"
7075,11,22,1982,12,"DO","M",35,48,"1"
7076,11,22,1982,11,"DM","M",35,38,"1"
7077,11,22,1982,11,"NL","",NA,NA,"1"
7078,11,22,1982,3,"RM","F",17,11,"1"
7079,11,22,1982,11,"DM","M",36,43,"1"
7080,11,22,1982,2,"DM","F",33,37,"1"
7081,11,22,1982,6,"PM","M",21,24,"1"
7082,11,22,1982,9,"DM","F",36,34,"1"
7083,11,22,1982,12,"RM","M",17,8,"1"
7084,11,22,1982,3,"PF","F",16,4,"1"
7085,11,22,1982,4,"PF","F",15,6,"1"
7086,11,22,1982,12,"OL","M",21,39,"1"
7087,11,22,1982,2,"PE","M",20,23,"1"
7088,11,22,1982,4,"DM","M",36,44,"1"
7089,11,22,1982,6,"DM","F",35,44,"1"
7090,11,22,1982,12,"PE","M",19,17,"1"
7091,11,22,1982,8,"PF","M",15,6,"1"
7092,11,22,1982,3,"RM","F",16,9,"1"
7093,11,22,1982,4,"PF","M",15,7,"1"
7094,11,22,1982,6,"DM","M",36,41,"1"
7095,11,22,1982,8,"DS","F",49,111,"1"
7096,11,22,1982,1,"DM","F",36,41,"1"
7097,11,22,1982,6,"DM","M",34,44,"1"
7098,11,22,1982,12,"DM","F",36,42,"1"
7099,11,22,1982,1,"DO","F",34,50,"1"
7100,11,22,1982,5,"DM","M",35,41,"1"
7101,11,22,1982,12,"DM","M",34,44,"1"
7102,11,22,1982,1,"OL","M",22,39,"1"
7103,11,22,1982,5,"OL","F",20,31,"1"
7104,11,22,1982,6,"DM","F",37,39,"1"
7105,11,22,1982,12,"DM","M",37,38,"1"
7106,11,22,1982,9,"DS","F",50,132,"1"
7107,11,22,1982,1,"DO","M",36,50,"1"
7108,11,22,1982,12,"PF","F",16,7,"1"
7109,11,22,1982,9,"DS","M",49,130,"1"
7110,11,22,1982,11,"PF","M",16,6,"1"
7111,11,22,1982,4,"PF","M",15,6,"1"
7112,11,22,1982,1,"DO","F",34,49,"1"
7113,11,22,1982,4,"DS","F",52,119,"1"
7114,11,22,1982,11,"DS","F",51,111,"1"
7115,11,22,1982,1,"OL","M",19,26,"1"
7116,11,22,1982,2,"DO","F",35,45,"1"
7117,11,22,1982,4,"DM","F",33,45,"1"
7118,11,22,1982,1,"OL","M",21,39,"1"
7119,11,22,1982,2,"DO","F",36,43,"1"
7120,11,22,1982,5,"DM","M",37,46,"1"
7121,11,22,1982,8,"DS","F",50,106,"1"
7122,11,22,1982,8,"PF","M",15,6,"1"
7123,11,22,1982,1,"DM","F",33,35,"1"
7124,11,22,1982,3,"PF","M",15,6,"1"
7125,11,22,1982,4,"DS","F",48,122,"1"
7126,11,22,1982,5,"DM","M",35,41,"1"
7127,11,22,1982,5,"OL","M",22,43,"1"
7128,11,22,1982,9,"DM","F",33,36,"1"
7129,11,22,1982,12,"DS","F",48,102,"1"
7130,11,22,1982,1,"DM","M",37,48,"1"
7131,11,22,1982,6,"OT","F",19,27,"1"
7132,11,22,1982,11,"DM","M",36,45,"1"
7133,11,22,1982,1,"DM","F",34,35,"1"
7134,11,22,1982,6,"OT","M",21,24,"1"
7135,11,22,1982,12,"DM","M",37,41,"1"
7136,1,12,1983,12,"DO","M",35,48,"1"
7137,1,12,1983,20,"AB","",NA,NA,"1"
7138,1,12,1983,20,"AB","",NA,NA,"1"
7139,1,12,1983,18,"DM","M",35,39,"1"
7140,1,12,1983,24,"AB","",NA,NA,"1"
7141,1,12,1983,22,"DM","F",36,36,"1"
7142,1,12,1983,21,"PM","F",21,19,"1"
7143,1,12,1983,20,"AB","",NA,NA,"1"
7144,1,12,1983,13,"DM","M",36,42,"1"
7145,1,12,1983,12,"NL","M",32,239,"1"
7146,1,12,1983,12,"AB","",NA,NA,"1"
7147,1,12,1983,24,"DM","M",36,42,"1"
7148,1,12,1983,12,"DM","F",35,38,"1"
7149,1,12,1983,11,"NL","F",32,208,"1"
7150,1,12,1983,20,"AB","",NA,NA,"1"
7151,1,12,1983,12,"AB","",NA,NA,"1"
7152,1,12,1983,11,"DM","F",37,31,"1"
7153,1,12,1983,20,"DM","F",37,39,"1"
7154,1,12,1983,13,"PF","F",15,5,"1"
7155,1,12,1983,11,"DS","F",50,121,"1"
7156,1,12,1983,21,"PM","F",21,23,"1"
7157,1,12,1983,19,"RM","F",16,8,"1"
7158,1,12,1983,12,"DS","M",51,132,"1"
7159,1,12,1983,20,"DO","M",38,51,"1"
7160,1,12,1983,17,"RM","F",17,9,"1"
7161,1,12,1983,11,"DO","F",33,39,"1"
7162,1,12,1983,18,"OL","M",22,41,"1"
7163,1,12,1983,12,"OL","F",20,28,"1"
7164,1,12,1983,22,"DS","M",50,137,"1"
7165,1,12,1983,18,"OL","F",21,27,"1"
7166,1,12,1983,24,"RM","F",17,9,"1"
7167,1,12,1983,12,"OL","M",21,36,"1"
7168,1,12,1983,14,"DS","M",48,117,"1"
7169,1,12,1983,17,"DM","F",36,31,"1"
7170,1,12,1983,12,"RM","M",16,10,"1"
7171,1,12,1983,20,"AB","",NA,NA,"1"
7172,1,12,1983,14,"DM","F",34,41,"1"
7173,1,12,1983,18,"DM","F",34,37,"1"
7174,1,12,1983,12,"DM","F",37,36,"1"
7175,1,12,1983,11,"OL","M",21,36,"1"
7176,1,12,1983,20,"AB","",NA,NA,"1"
7177,1,12,1983,17,"DM","F",35,39,"1"
7178,1,12,1983,18,"OT","M",18,29,"1"
7179,1,12,1983,11,"DM","M",37,38,"1"
7180,1,12,1983,20,"AB","",NA,NA,"1"
7181,1,12,1983,12,"RM","F",16,8,"1"
7182,1,12,1983,15,"OL","M",21,34,"1"
7183,1,12,1983,19,"AB","",NA,NA,"1"
7184,1,12,1983,24,"DM","M",37,42,"1"
7185,1,12,1983,18,"DM","F",36,37,"1"
7186,1,12,1983,11,"DM","M",36,43,"1"
7187,1,12,1983,11,"PC","",NA,NA,"1"
7188,1,12,1983,20,"AB","",NA,NA,"1"
7189,1,12,1983,11,"PM","M",21,24,"1"
7190,1,12,1983,17,"DS","M",50,130,"1"
7191,1,12,1983,24,"PM","M",19,19,"1"
7192,1,12,1983,12,"DM","M",35,44,"1"
7193,1,12,1983,20,"RM","F",16,8,"1"
7194,1,12,1983,13,"DS","M",49,125,"1"
7195,1,12,1983,14,"DM","M",35,40,"1"
7196,1,12,1983,11,"RM","M",17,8,"1"
7197,1,12,1983,24,"OT","M",21,25,"1"
7198,1,12,1983,12,"DM","M",37,39,"1"
7199,1,12,1983,14,"RM","F",17,8,"1"
7200,1,12,1983,17,"NL","F",29,145,"1"
7201,1,12,1983,11,"PF","F",15,6,"1"
7202,1,12,1983,17,"DO","F",37,48,"1"
7203,1,12,1983,19,"RM","F",16,7,"1"
7204,1,12,1983,19,"RM","M",17,8,"1"
7205,1,12,1983,20,"DM","F",37,38,"1"
7206,1,12,1983,14,"DM","F",37,41,"1"
7207,1,12,1983,12,"AB","",NA,NA,"1"
7208,1,12,1983,19,"PF","M",15,5,"1"
7209,1,12,1983,24,"DM","F",37,36,"1"
7210,1,12,1983,22,"PF","M",16,7,"1"
7211,1,12,1983,24,"DM","F",36,38,"1"
7212,1,12,1983,14,"OL","M",21,40,"1"
7213,1,12,1983,19,"RM","F",15,12,"1"
7214,1,12,1983,24,"RM","F",17,8,"1"
7215,1,12,1983,15,"PM","M",21,21,"1"
7216,1,12,1983,12,"DM","F",33,38,"1"
7217,1,12,1983,22,"DS","M",49,132,"1"
7218,1,12,1983,12,"DS","F",49,110,"1"
7219,1,12,1983,13,"DM","F",37,39,"1"
7220,1,12,1983,14,"DM","F",37,38,"1"
7221,1,12,1983,18,"RM","M",17,9,"1"
7222,1,12,1983,17,"RM","M",17,9,"1"
7223,1,12,1983,11,"DM","M",36,46,"1"
7224,1,12,1983,22,"DM","F",37,36,"1"
7225,1,12,1983,12,"DM","M",38,42,"1"
7226,1,12,1983,13,"DM","M",36,47,"1"
7227,1,12,1983,18,"RM","F",16,8,"1"
7228,1,12,1983,11,"DS","F",51,118,"1"
7229,1,12,1983,14,"RM","M",18,11,"1"
7230,1,12,1983,15,"OT","F",19,25,"1"
7231,1,12,1983,18,"OL","M",22,36,"1"
7232,1,12,1983,21,"RM","M",15,8,"1"
7233,1,12,1983,20,"DM","M",36,39,"1"
7234,1,12,1983,7,"","",NA,NA,"1"
7235,1,12,1983,10,"","",NA,NA,"1"
7236,1,12,1983,16,"","",NA,NA,"1"
7237,1,12,1983,23,"","",NA,NA,"1"
7238,1,13,1983,5,"DM","M",36,48,"1"
7239,1,13,1983,3,"RM","M",17,12,"1"
7240,1,13,1983,1,"DM","M",36,46,"1"
7241,1,13,1983,4,"DM","M",35,40,"1"
7242,1,13,1983,9,"OL","M",21,33,"1"
7243,1,13,1983,1,"DO","F",35,46,"1"
7244,1,13,1983,4,"DM","F",37,37,"1"
7245,1,13,1983,1,"DO","F",34,48,"1"
7246,1,13,1983,2,"DM","M",36,40,"1"
7247,1,13,1983,3,"RM","M",15,9,"1"
7248,1,13,1983,6,"DM","F",35,41,"1"
7249,1,13,1983,9,"DO","M",36,44,"1"
7250,1,13,1983,6,"OL","F",21,38,"1"
7251,1,13,1983,9,"DO","M",34,51,"1"
7252,1,13,1983,8,"DO","F",37,49,"1"
7253,1,13,1983,1,"DO","F",35,54,"1"
7254,1,13,1983,4,"PF","M",15,6,"1"
7255,1,13,1983,5,"DM","F",35,39,"1"
7256,1,13,1983,1,"DM","M",35,46,"1"
7257,1,13,1983,4,"DM","F",35,34,"1"
7258,1,13,1983,1,"DO","M",35,52,"1"
7259,1,13,1983,5,"DM","M",34,39,"1"
7260,1,13,1983,2,"DS","M",51,148,"1"
7261,1,13,1983,6,"DO","M",34,48,"1"
7262,1,13,1983,1,"DO","M",35,58,"1"
7263,1,13,1983,2,"DO","F",35,44,"1"
7264,1,13,1983,5,"DM","M",37,43,"1"
7265,1,13,1983,6,"DM","M",38,41,"1"
7266,1,13,1983,4,"PF","M",14,6,"1"
7267,1,13,1983,3,"DM","M",37,39,"1"
7268,1,13,1983,4,"DS","F",46,113,"1"
7269,1,13,1983,4,"DM","F",35,42,"1"
7270,1,13,1983,2,"OT","M",21,26,"1"
7271,1,13,1983,9,"DM","F",35,37,"1"
7272,1,13,1983,4,"DM","F",37,37,"1"
7273,1,13,1983,8,"PF","M",15,5,"1"
7274,1,13,1983,5,"DM","M",36,40,"1"
7275,1,13,1983,3,"PF","M",15,5,"1"
7276,1,13,1983,8,"PF","F",16,6,"1"
7277,1,13,1983,1,"DO","F",36,55,"1"
7278,1,13,1983,3,"DM","F",38,42,"1"
7279,1,13,1983,6,"DM","M",35,42,"1"
7280,1,13,1983,3,"DM","F",36,NA,"1"
7281,1,13,1983,2,"DO","F",35,36,"1"
7282,1,13,1983,6,"DO","F",36,47,"1"
7283,1,13,1983,9,"DM","F",34,33,"1"
7284,1,13,1983,8,"DS","F",49,107,"1"
7285,1,13,1983,6,"DM","F",36,38,"1"
7286,1,13,1983,1,"DM","M",38,49,"1"
7287,1,13,1983,6,"DO","F",35,56,"1"
7288,1,13,1983,1,"DS","F",52,131,"1"
7289,1,13,1983,3,"DM","M",36,43,"1"
7290,1,13,1983,4,"DS","",NA,NA,"1"
7291,1,13,1983,4,"DM","F",39,38,"1"
7292,1,13,1983,6,"DM","F",36,39,"1"
7293,1,13,1983,1,"DM","M",36,43,"1"
7294,1,13,1983,2,"DM","F",35,36,"1"
7295,1,13,1983,1,"DM","M",36,44,"1"
7296,1,13,1983,5,"DM","M",37,42,"1"
7297,1,13,1983,6,"DM","M",37,45,"1"
7298,1,13,1983,1,"DM","F",35,34,"1"
7299,1,13,1983,3,"DM","M",37,47,"1"
7300,1,13,1983,4,"DS","M",51,131,"1"
7301,1,13,1983,1,"PF","F",16,5,"1"
7302,1,13,1983,4,"DS","M",48,120,"1"
7303,1,13,1983,2,"AB","",NA,NA,"1"
7304,1,13,1983,6,"DO","M",34,48,"1"
7305,1,13,1983,9,"OL","M",22,34,"1"
7306,1,13,1983,1,"DM","F",36,35,"1"
7307,1,13,1983,5,"DM","M",37,46,"1"
7308,1,13,1983,1,"DM","F",36,40,"1"
7309,1,13,1983,6,"DM","M",36,41,"1"
7310,1,13,1983,1,"DM","M",37,41,"1"
7311,1,13,1983,2,"PE","M",20,21,"1"
7312,1,13,1983,9,"DS","F",51,NA,"1"
7313,1,13,1983,6,"PM","M",19,24,"1"
7314,1,13,1983,8,"DS","F",51,108,"1"
7315,1,13,1983,3,"DM","M",37,43,"1"
7316,1,13,1983,9,"DM","F",35,33,"1"
7317,2,26,1983,12,"DO","F",34,51,"1"
7318,2,26,1983,12,"RM","M",17,8,"1"
7319,2,26,1983,24,"OT","F",20,29,"1"
7320,2,26,1983,24,"DM","M",35,43,"1"
7321,2,26,1983,12,"DO","M",35,48,"1"
7322,2,26,1983,18,"OL","F",21,28,"1"
7323,2,26,1983,18,"DM","F",35,39,"1"
7324,2,26,1983,12,"RM","F",17,8,"1"
7325,2,26,1983,18,"OL","M",21,41,"1"
7326,2,26,1983,11,"DM","F",37,36,"1"
7327,2,26,1983,12,"DM","F",37,38,"1"
7328,2,26,1983,24,"OT","F",21,22,"1"
7329,2,26,1983,11,"DO","F",36,38,"1"
7330,2,26,1983,11,"DO","M",37,53,"1"
7331,2,26,1983,12,"DM","M",36,43,"1"
7332,2,26,1983,12,"DS","M",51,128,"1"
7333,2,26,1983,24,"OT","M",21,26,"1"
7334,2,26,1983,24,"OT","F",21,23,"1"
7335,2,26,1983,24,"RM","M",17,10,"1"
7336,2,26,1983,18,"RM","F",16,9,"1"
7337,2,26,1983,11,"DM","M",36,39,"1"
7338,2,26,1983,11,"OL","M",21,34,"1"
7339,2,26,1983,12,"DM","F",34,40,"1"
7340,2,26,1983,18,"DO","M",37,53,"1"
7341,2,26,1983,11,"OL","F",19,31,"1"
7342,2,26,1983,24,"AB","",NA,NA,"1"
7343,2,26,1983,12,"DM","M",37,42,"1"
7344,2,26,1983,11,"RM","M",17,11,"1"
7345,2,26,1983,11,"DM","M",36,43,"1"
7346,2,26,1983,24,"AB","",NA,NA,"1"
7347,2,26,1983,19,"PF","M",14,5,"1"
7348,2,26,1983,18,"DO","F",36,47,"1"
7349,2,26,1983,17,"DM","F",37,41,"1"
7350,2,26,1983,11,"OT","M",21,26,"1"
7351,2,26,1983,18,"DM","F",36,37,"1"
7352,2,26,1983,11,"PG","",NA,NA,"1"
7353,2,26,1983,17,"DS","M",49,122,"1"
7354,2,26,1983,11,"PM","M",21,25,"1"
7355,2,26,1983,12,"DM","F",34,39,"1"
7356,2,26,1983,18,"NL","M",33,235,"1"
7357,2,26,1983,18,"DM","M",37,44,"1"
7358,2,26,1983,17,"DO","F",35,53,"1"
7359,2,26,1983,24,"RM","F",16,7,"1"
7360,2,26,1983,24,"AB","",NA,NA,"1"
7361,2,26,1983,24,"DM","F",37,38,"1"
7362,2,26,1983,24,"DM","F",37,41,"1"
7363,2,26,1983,11,"DM","M",37,49,"1"
7364,2,26,1983,17,"RM","F",16,10,"1"
7365,2,26,1983,11,"DM","M",35,43,"1"
7366,2,26,1983,12,"DM","M",35,42,"1"
7367,2,27,1983,3,"PE","M",21,20,"1"
7368,2,27,1983,5,"OL","M",22,46,"1"
7369,2,27,1983,22,"RM","M",18,9,"1"
7370,2,27,1983,14,"DS","M",49,117,"1"
7371,2,27,1983,1,"DO","M",35,54,"1"
7372,2,27,1983,23,"RM","M",16,8,"1"
7373,2,27,1983,8,"DO","F",37,54,"1"
7374,2,27,1983,4,"DM","M",35,42,"1"
7375,2,27,1983,5,"OL","F",18,14,"1"
7376,2,27,1983,6,"DO","F",34,49,"1"
7377,2,27,1983,13,"AB","",NA,NA,"1"
7378,2,27,1983,2,"DS","M",52,141,"1"
7379,2,27,1983,20,"AB","",NA,NA,"1"
7380,2,27,1983,22,"DM","F",34,38,"1"
7381,2,27,1983,20,"DO","M",37,53,"1"
7382,2,27,1983,13,"DM","M",39,48,"1"
7383,2,27,1983,1,"DO","F",34,56,"1"
7384,2,27,1983,23,"RM","F",17,9,"1"
7385,2,27,1983,14,"DM","F",36,43,"1"
7386,2,27,1983,20,"DM","F",36,40,"1"
7387,2,27,1983,16,"RM","F",16,12,"1"
7388,2,27,1983,5,"DM","M",34,43,"1"
7389,2,27,1983,21,"RM","F",15,8,"1"
7390,2,27,1983,7,"RM","M",17,14,"1"
7391,2,27,1983,5,"DM","F",36,47,"1"
7392,2,27,1983,22,"PF","M",17,7,"1"
7393,2,27,1983,4,"DM","F",37,38,"1"
7394,2,27,1983,1,"DS","F",49,143,"1"
7395,2,27,1983,5,"DM","M",38,46,"1"
7396,2,27,1983,5,"DM","F",35,48,"1"
7397,2,27,1983,20,"AB","",NA,NA,"1"
7398,2,27,1983,10,"RM","M",17,11,"1"
7399,2,27,1983,1,"DO","M",35,52,"1"
7400,2,27,1983,14,"DM","M",34,42,"1"
7401,2,27,1983,13,"DO","M",34,46,"1"
7402,2,27,1983,2,"DM","M",35,44,"1"
7403,2,27,1983,22,"DS","M",48,122,"1"
7404,2,27,1983,15,"OL","M",21,33,"1"
7405,2,27,1983,23,"AB","",NA,NA,"1"
7406,2,27,1983,1,"DO","F",38,57,"1"
7407,2,27,1983,2,"DO","F",37,47,"1"
7408,2,27,1983,4,"DM","M",36,46,"1"
7409,2,27,1983,5,"DM","M",35,42,"1"
7410,2,27,1983,15,"OT","M",21,25,"1"
7411,2,27,1983,5,"DM","M",37,50,"1"
7412,2,27,1983,6,"DM","M",37,45,"1"
7413,2,27,1983,23,"PM","M",19,18,"1"
7414,2,27,1983,2,"DO","M",36,38,"1"
7415,2,27,1983,4,"PF","M",16,6,"1"
7416,2,27,1983,8,"DS","F",49,121,"1"
7417,2,27,1983,2,"PE","M",19,22,"1"
7418,2,27,1983,5,"DM","M",37,48,"1"
7419,2,27,1983,6,"DM","F",37,40,"1"
7420,2,27,1983,2,"DM","F",36,42,"1"
7421,2,27,1983,3,"PF","M",16,7,"1"
7422,2,27,1983,5,"OL","F",20,31,"1"
7423,2,27,1983,16,"RM","M",15,7,"1"
7424,2,27,1983,4,"DM","F",35,49,"1"
7425,2,27,1983,6,"DM","M",38,44,"1"
7426,2,27,1983,22,"DS","M",50,128,"1"
7427,2,27,1983,20,"DM","M",36,41,"1"
7428,2,27,1983,15,"RM","M",17,8,"1"
7429,2,27,1983,13,"DM","M",37,47,"1"
7430,2,27,1983,1,"DM","F",34,36,"1"
7431,2,27,1983,15,"PF","M",16,6,"1"
7432,2,27,1983,14,"DM","F",36,48,"1"
7433,2,27,1983,1,"OL","M",21,45,"1"
7434,2,27,1983,5,"DM","M",37,43,"1"
7435,2,27,1983,8,"DS","F",51,117,"1"
7436,2,27,1983,23,"AB","",NA,NA,"1"
7437,2,27,1983,21,"SS","",NA,NA,"1"
7438,2,27,1983,20,"DM","F",35,40,"1"
7439,2,27,1983,1,"OT","M",18,18,"1"
7440,2,27,1983,2,"PE","F",19,23,"1"
7441,2,27,1983,3,"AB","",NA,NA,"1"
7442,2,27,1983,6,"DM","M",36,46,"1"
7443,2,27,1983,14,"DM","F",37,39,"1"
7444,2,27,1983,13,"DM","F",36,42,"1"
7445,2,27,1983,22,"DM","F",36,38,"1"
7446,2,27,1983,8,"DO","M",36,54,"1"
7447,2,27,1983,9,"DM","F",35,35,"1"
7448,2,27,1983,16,"RM","M",16,10,"1"
7449,2,27,1983,13,"DS","M",51,130,"1"
7450,2,27,1983,1,"DM","M",37,48,"1"
7451,2,27,1983,5,"SS","",NA,NA,"1"
7452,2,27,1983,6,"RM","M",16,10,"1"
7453,2,27,1983,1,"DM","F",35,37,"1"
7454,2,27,1983,6,"DM","M",37,48,"1"
7455,2,27,1983,23,"RM","",NA,NA,"1"
7456,2,27,1983,19,"RM","M",15,8,"1"
7457,2,27,1983,10,"RM","M",17,9,"1"
7458,2,27,1983,22,"DM","M",34,47,"1"
7459,2,27,1983,7,"RM","M",17,10,"1"
7460,3,14,1983,12,"DS","M",52,127,"1"
7461,3,14,1983,19,"RM","F",15,8,"1"
7462,3,14,1983,24,"PF","F",15,6,"1"
7463,3,14,1983,11,"DS","F",50,104,"1"
7464,3,14,1983,18,"RM","M",16,8,"1"
7465,3,14,1983,13,"AB","",NA,NA,"1"
7466,3,14,1983,22,"DM","F",33,38,"1"
7467,3,14,1983,24,"DM","F",36,41,"1"
7468,3,14,1983,19,"PF","M",14,5,"1"
7469,3,14,1983,18,"DM","F",34,44,"1"
7470,3,14,1983,22,"RM","M",17,9,"1"
7471,3,14,1983,12,"RM","F",16,9,"1"
7472,3,14,1983,17,"RM","F",17,10,"1"
7473,3,14,1983,22,"DS","M",NA,NA,"1"
7474,3,14,1983,18,"DS","F",51,141,"1"
7475,3,14,1983,17,"DM","F",34,36,"1"
7476,3,14,1983,17,"DS","M",50,124,"1"
7477,3,14,1983,22,"PF","M",16,7,"1"
7478,3,14,1983,21,"RM","M",16,10,"1"
7479,3,14,1983,12,"DO","M",36,49,"1"
7480,3,14,1983,24,"RM","F",16,9,"1"
7481,3,14,1983,19,"PM","M",21,26,"1"
7482,3,14,1983,18,"RM","F",17,9,"1"
7483,3,14,1983,12,"OL","F",20,29,"1"
7484,3,14,1983,24,"RM","M",17,11,"1"
7485,3,14,1983,12,"DM","M",36,51,"1"
7486,3,14,1983,24,"DO","M",35,50,"1"
7487,3,14,1983,22,"PF","M",16,7,"1"
7488,3,14,1983,19,"RM","M",16,8,"1"
7489,3,14,1983,22,"DM","M",36,42,"1"
7490,3,14,1983,20,"DM","F",36,41,"1"
7491,3,14,1983,21,"PF","F",16,5,"1"
7492,3,14,1983,11,"DM","M",34,42,"1"
7493,3,14,1983,11,"DM","M",37,46,"1"
7494,3,14,1983,20,"DO","M",36,52,"1"
7495,3,14,1983,12,"DM","F",37,40,"1"
7496,3,14,1983,24,"PE","F",18,20,"1"
7497,3,14,1983,22,"DS","F",50,160,"1"
7498,3,14,1983,11,"DM","M",36,45,"1"
7499,3,14,1983,12,"RM","M",17,11,"1"
7500,3,14,1983,11,"DM","F",37,37,"1"
7501,3,14,1983,24,"DM","M",35,44,"1"
7502,3,14,1983,13,"DM","F",37,45,"1"
7503,3,14,1983,11,"OT","F",21,28,"1"
7504,3,14,1983,24,"RM","F",15,7,"1"
7505,3,14,1983,17,"DM","F",35,42,"1"
7506,3,14,1983,21,"SH","",NA,NA,"1"
7507,3,14,1983,18,"OL","M",22,36,"1"
7508,3,14,1983,18,"DM","M",33,41,"1"
7509,3,14,1983,17,"OL","M",20,36,"1"
7510,3,14,1983,24,"OT","M",20,29,"1"
7511,3,14,1983,11,"RM","M",18,14,"1"
7512,3,14,1983,21,"PF","M",16,7,"1"
7513,3,14,1983,12,"DM","F",34,42,"1"
7514,3,14,1983,21,"RM","F",15,8,"1"
7515,3,14,1983,20,"DM","M",36,42,"1"
7516,3,14,1983,11,"RM","M",18,11,"1"
7517,3,14,1983,12,"DM","M",37,44,"1"
7518,3,14,1983,12,"DS","F",50,118,"1"
7519,3,14,1983,11,"PF","M",17,6,"1"
7520,3,14,1983,24,"RM","M",15,8,"1"
7521,3,14,1983,24,"DM","F",36,47,"1"
7522,3,14,1983,18,"DM","M",34,44,"1"
7523,3,14,1983,11,"DM","F",36,49,"1"
7524,3,14,1983,12,"DO","M",35,48,"1"
7525,3,14,1983,11,"DM","M",37,52,"1"
7526,3,14,1983,20,"RM","F",16,8,"1"
7527,3,14,1983,13,"AB","",NA,NA,"1"
7528,3,14,1983,12,"DM","M",37,46,"1"
7529,3,14,1983,13,"DS","F",48,122,"1"
7530,3,14,1983,19,"RM","M",15,8,"1"
7531,3,14,1983,22,"DM","F",35,45,"1"
7532,3,14,1983,11,"DS","F",51,118,"1"
7533,3,14,1983,22,"DM","M",37,48,"1"
7534,3,14,1983,18,"RM","M",16,10,"1"
7535,3,14,1983,17,"DO","F",34,53,"1"
7536,3,14,1983,13,"DS","M",50,128,"1"
7537,3,14,1983,11,"DM","M",37,46,"1"
7538,3,14,1983,17,"OT","F",21,26,"1"
7539,3,14,1983,22,"DM","M",36,45,"1"
7540,3,14,1983,13,"DM","M",37,48,"1"
7541,3,14,1983,7,"","",NA,NA,"1"
7542,3,14,1983,10,"","",NA,NA,"1"
7543,3,14,1983,16,"","",NA,NA,"1"
7544,3,14,1983,23,"","",NA,NA,"1"
7545,3,15,1983,4,"DM","F",35,46,"1"
7546,3,15,1983,9,"DO","M",35,53,"1"
7547,3,15,1983,9,"AB","",NA,NA,"1"
7548,3,15,1983,1,"OL","F",22,43,"1"
7549,3,15,1983,3,"PF","M",16,6,"1"
7550,3,15,1983,6,"AB","",NA,NA,"1"
7551,3,15,1983,15,"PF","M",16,6,"1"
7552,3,15,1983,1,"PF","M",15,6,"1"
7553,3,15,1983,2,"DM","M",37,43,"1"
7554,3,15,1983,4,"DM","M",34,42,"1"
7555,3,15,1983,9,"DO","F",33,47,"1"
7556,3,15,1983,1,"OL","F",20,48,"1"
7557,3,15,1983,6,"OT","M",19,27,"1"
7558,3,15,1983,2,"DM","F",35,36,"1"
7559,3,15,1983,8,"DO","M",37,53,"1"
7560,3,15,1983,1,"DO","M",33,54,"1"
7561,3,15,1983,5,"DM","F",36,44,"1"
7562,3,15,1983,6,"DO","M",35,53,"1"
7563,3,15,1983,1,"DO","F",34,52,"1"
7564,3,15,1983,2,"DS","M",50,91,"1"
7565,3,15,1983,6,"DO","M",34,47,"1"
7566,3,15,1983,2,"DO","F",37,49,"1"
7567,3,15,1983,9,"PF","M",14,7,"1"
7568,3,15,1983,8,"PF","F",15,7,"1"
7569,3,15,1983,5,"RM","F",15,11,"1"
7570,3,15,1983,15,"RM","M",17,12,"1"
7571,3,15,1983,1,"OL","M",19,27,"1"
7572,3,15,1983,5,"PF","M",16,9,"1"
7573,3,15,1983,8,"DS","F",48,107,"1"
7574,3,15,1983,14,"DS","M",49,115,"1"
7575,3,15,1983,5,"DM","M",35,43,"1"
7576,3,15,1983,5,"DM","F",37,38,"1"
7577,3,15,1983,15,"OL","M",21,34,"1"
7578,3,15,1983,2,"PE","M",21,26,"1"
7579,3,15,1983,9,"DO","M",34,57,"1"
7580,3,15,1983,8,"DS","F",49,129,"1"
7581,3,15,1983,15,"PF","M",16,7,"1"
7582,3,15,1983,14,"DM","M",36,45,"1"
7583,3,15,1983,2,"RM","M",16,11,"1"
7584,3,15,1983,8,"DO","F",36,52,"1"
7585,3,15,1983,15,"RM","M",17,11,"1"
7586,3,15,1983,6,"DM","M",36,50,"1"
7587,3,15,1983,1,"DS","F",50,138,"1"
7588,3,15,1983,4,"PF","M",15,5,"1"
7589,3,15,1983,6,"DO","F",35,45,"1"
7590,3,15,1983,1,"OL","M",22,43,"1"
7591,3,15,1983,8,"PF","F",16,6,"1"
7592,3,15,1983,5,"DM","M",NA,42,"1"
7593,3,15,1983,15,"PF","M",16,7,"1"
7594,3,15,1983,2,"AB","",NA,NA,"1"
7595,3,15,1983,1,"AB","",NA,NA,"1"
7596,3,15,1983,5,"DM","F",36,39,"1"
7597,3,15,1983,6,"AB","",NA,NA,"1"
7598,3,15,1983,8,"PF","F",15,5,"1"
7599,3,15,1983,3,"PF","M",16,6,"1"
